站號,站名,地址,站別,區域,資料起始日期,撤站日期,城市,經度,緯度,海拔高度(m),備註,原站號,新站號,運作狀態
C1V220,小關山,桃源區老濃溪事業區99林班地,自動站,南部,1992/1/22,,⾼雄市,120.813603,23.154217,1781,本站於2013/2/26進⾏儀器汰換，並於2013/4/18完成驗收。,,,運行中
C1V230,高中,桃源區高中里,自動站,南部,1992/1/21,2013/3/11,⾼雄市,120.716711,23.134911,731,因儀器汰換，於2013/4/18更變為(C1V231)站。,,C1V231,
C1V231,高中,桃源區高中里,自動站,南部,2013/4/18,,⾼雄市,120.716711,23.134911,731,原(C1V230)站因儀器汰換，於2013/4/18更變為(C1V231)站。,C1V230,,運行中
C1V240,新發,六龜區荖濃里2鄰水冬瓜44號旁,自動站,南部,1992/1/21,2013/9/27,⾼雄市,120.660097,23.052147,470,,,,已撤站
C1V260,月眉,杉林區月眉里山仙路1號月眉農場(杉林區月眉段2181號),自動站,南部,1992/1/21,2013/7/31,⾼雄市,120.53976,22.971308,112,因擴充為氣象站，於2013/8/1升級為(C0V260)站。,,C0V260,已撤站
C1V270,溪南,桃源區荖濃溪事業區54林班地(籐枝山遊樂區右邊往林道車程約45分鐘),自動站,南部,1992/1/21,2013/10/23,⾼雄市,120.806417,23.075994,1792,,,,已撤站
C1V280,藤枝,桃源區,自動站,南部,1992/5/1,1995/8/15,⾼雄市,120.754194,23.074883,1533,,,,已撤站
C1V290,新集,桃源區荖濃溪事業區34林班地(藤枝山遊樂區往下500公尺車程約2小時),自動站,南部,1992/1/21,2013/7/31,⾼雄市,120.793914,23.035158,1166,,,,已撤站
C1V300,御油山,桃源區農業委員會林業試驗所六龜分所鳳崗山苗圃觀測坪內,自動站,南部,1992/1/22,,⾼雄市,120.715364,23.001983,1637,本站於2013/10/2進⾏儀器汰換，並於2013/12/1完成驗收。,,,運行中
C1V320,吉東,美濃區獅山里21鄰獅山街37號(高美大橋堤防邊),自動站,南部,1992/1/22,2013/5/16,⾼雄市,120.557186,22.841178,95,,,,已撤站
C1V330,旗山,旗山區糖廠里忠孝街33號旗山糖廠(旗尾段2052號),自動站,南部,1992/1/22,2013/6/6,⾼雄市,120.494281,22.877672,63,,,,已撤站
C1V340,大津,六龜區大津里34號(龍興國小大津分校),自動站,南部,1992/1/22,,⾼雄市,120.645986,22.888322,190,本站於2013/8/10進⾏儀器汰換，並於2013/12/1完成驗收。,,,運行中
C1V350,溪埔,大樹區溪埔里之台21線285k-286k間,自動站,南部,1992/1/22,2013/8/10,⾼雄市,120.446797,22.738578,36,因擴充為氣象站，於2013/12/1升級為(C0V350)站。,,C0V350,已撤站
C1V360,木柵,內門區木柵里木柵3號(木柵國民小學),自動站,南部,1992/1/22,2013/9/16,⾼雄市,120.466769,22.975481,94,因擴充為氣象站，於2013/12/1升級為(C0V360)站，站名更變為內⾨。,,C0V360,已撤站
C1V380,路竹,路竹區環球路72號新園農場,自動站,南部,1992/1/21,2011/12/6,⾼雄市,120.292233,22.879067,16,,,,已撤站
C1V390,尖山,燕巢區尖山里尖山巷11之1號(燕巢國小尖山分校),自動站,南部,1992/1/22,,⾼雄市,120.367789,22.813153,60,本站於2013/9/3進⾏儀器汰換，並於2013/12/1完成驗收。,,,運行中
C1V400,竹子腳,燕巢區西燕里工程路1號(阿公店水庫內),自動站,南部,1992/1/22,2013/10/1,⾼雄市,120.343363,22.812978,51,因擴充為氣象站，於2013/12/1升級為(C0V400)站，站名更變為阿公店。,,C0V400,已撤站
C1V410,岡山,橋頭區新莊里仕元路左邊一號白樹子農場(橋頭區白樹子段1035號),自動站,南部,1992/1/22,2013/10/2,⾼雄市,120.297686,22.755153,31,,,,已撤站
C1V420,鳳雄,大社區保社里民權路126號鳳山厝農場(大社區保舍甲段1037號),自動站,南部,1992/1/22,2013/9/30,⾼雄市,120.352558,22.750778,55,,,,已撤站
C1V430,左營,左營區曾子路281號(左營國中內),自動站,南部,1992/1/22,2013/9/3,⾼雄市,120.295296,22.677151,13,因移位及擴充為氣象站，於2013/12/1升級為(C0V430)站。,,C0V430,已撤站
C1V440,鳳山,鳳山區文山路園藝巷4號(鳳山熱帶園藝試驗分所),自動站,南部,1992/1/22,2013/9/3,⾼雄市,120.356122,22.646653,27,因移位及擴充為氣象，於2013/12/1升級為(C0V440)站。,,C0V440,已撤站
C1V450,鳳森,小港區水庫段56地號(鳳山水庫警衛室旁),自動站,南部,1992/1/22,2012/7/31,⾼雄市,120.384457,22.537976,61,因移位，於2012/7/31更變為(C1V451)站。,,C1V451,已撤站
C1V451,鳳森,小港區水庫段96-1地號(鳳山給水廠內),自動站,南部,2012/7/31,2013/9/13,⾼雄市,120.392567,22.545196,51,因擴充為氣象站，於2013/12/1升級為(C0V450)站。,C1V450,C0V450,已撤站
C1V460,楠溪,桃源區(楠溪林道17k處愛玉工寮，車程約1小時),自動站,南部,1993/3/1,2017/2/2,⾼雄市,120.892611,23.436444,1857,,,,已撤站
C1V530,阿蓮,阿蓮區民生路94號(阿蓮區公所),自動站,南部,2011/12/6,2013/7/31,⾼雄市,120.327618,22.883199,34,因擴充為氣象站，於2013/8/1升級為(C0V530)站。,,C0V530,已撤站
C1V570,吉東,美濃區吉東里吉頂路19號(吉東國小),自動站,南部,2013/5/16,2025/12/15,⾼雄市,120.5454,22.85422,82,原站（C1V320）因觀測環境不佳，於2013/8/1另覓站址並更改站號為C1V570，但站名仍繼續沿⽤。原(C1V570)⾃動⾬量站，於2026/03/16完成儀器汰換，轉為(C2V570)農業站。,,C2V570,已撤站
C1V580,溪南(特生中心),桃源區石山林道7k(特有生物研究保育中心中海拔試驗站),自動站,南部,2013/2/26,,⾼雄市,120.788475,23.084972,1656,,,,運行中
C1V590,新發,六龜區旗山事業區61林班地,自動站,南部,2013/9/28,,⾼雄市,120.646064,23.057019,741,,,,運行中
C1V600,藤枝,桃源區藤枝森林遊樂區遊客中心,自動站,南部,2013/2/22,,⾼雄市,120.757042,23.071961,1561,,,,運行中
C1V780,多納林道,茂林區多納林道9k(林試所六龜研究中心多納苗圃),自動站,南部,2013/10/17,,⾼雄市,120.737917,22.888028,1050,,,,運行中
C1V830,國三S383K,燕巢區國道3號南向383K,自動站,南部,2021/1/26,,⾼雄市,120.426475,22.781967,114,,,,運行中
C1X010,岸內,鹽水區岸內里96號,自動站,南部,1992/12/5,2015/5/26,臺南市,120.260506,23.329819,15,,,,
C1X030,白河,白河區崁頭里65號白河農場(崁子頭839號),自動站,南部,1992/12/5,2015/5/19,臺南市,120.429022,23.325181,33,,,,已撤站
C1X040,東原,東山區高原里4鄰31號後方果園,自動站,南部,1992/12/11,,臺南市,120.463822,23.291597,232,本站於2015/6/30起進⾏儀器汰換，並於2015/12/31完成驗收。,,,運行中
C1X050,東河,東山區東河里吉貝耍64號(東河水利工作站),自動站,南部,1992/12/11,2015/4/10,臺南市,120.385317,23.29685,19,因擴充為氣象站及移位，於2015/7/1升級為(C0X050)站。,,C0X050,已撤站
C1X060,下營,下營區仁里里下營國小附近,自動站,南部,1992/12/5,2015/5/13,臺南市,120.256261,23.22695,19,因擴充為氣象站，於2015/7/1升級為(C0X060)站。,,C0X060,已撤站
C1X070,北門,北門區北門里舊悜119號(北門電信局後方觀測坪),自動站,南部,1992/12/9,2015/6/2,臺南市,120.124872,23.268222,4,,,,已撤站
C1X090,七股,七股區昭明國中後方,自動站,南部,1992/12/9,2015/5/29,臺南市,120.14605,23.141803,6,,,,已撤站
C1Z010,卓樂,卓溪鄉卓清村卓樂社區長老教會旁,自動站,東部,1997/4/19,2017/9/16,花蓮縣,121.271644,23.297017,198,原(C1Z010)站因移位升氣，於2017/12/1變更為(C0Z170)站。,,C0Z170,已撤站
C1Z020,明里,富里鄉明里村明里社區後方山上,自動站,東部,1997/4/20,2010/6/30,花蓮縣,121.262265,23.208771,211,因擴充為氣象站，於2010/7/1升級為(C0Z020)站。,,C0Z020,已撤站
C1Z030,紅葉,萬榮鄉紅葉村教堂附近,自動站,東部,1997/4/19,,花蓮縣,121.338806,23.493119,218,本站於2017/8/6起進⾏儀器汰換，於2017/12/1完成驗收。,,,運行中
C1Z040,立山,卓溪鄉立山村後山上,自動站,東部,1997/4/19,,花蓮縣,121.327375,23.443356,434,本站於2017/8/19起進⾏儀器汰換，於2017/12/1完成驗收。,,,運行中
C1Z090,三棧,秀林鄉雙露山,自動站,東部,2011/10/21,2017/7/22,花蓮縣,121.605119,24.116964,706,原(C1Z090)站因移位，於2017/12/1變更為(C1Z110)站。,,C1Z110,已撤站
C1Z110,三棧,秀林鄉雙露山,自動站,東部,2017/12/1,,花蓮縣,121.60501,24.11557,680,原(C1Z090)站因移位，於2017/12/1變更為(C1Z110)站。,C1Z090,,運行中
C1Z120,壽豐,壽豐鄉壽豐村壽山路37號(壽豐鄉文康中心),自動站,東部,2017/6/3,,花蓮縣,121.508081,23.870853,62,原(C1T890)站因移位，於2017/6/3變更為(C1Z120)站。,C1T890,,運行中
C1Z130,銅門,秀林鄉銅門村69號(銅門國小),自動站,東部,2017/6/3,,花蓮縣,121.492842,23.965694,187,原(C1T860)站因移位，於2017/6/3變更為(C1Z130)站。,C1T860,,運行中
C1Z140,荖溪,秀林鄉,自動站,東部,2018/3/23,,花蓮縣,121.45964,23.890575,950,,,,運行中
C1Z240,中平林道,卓溪鄉中平林道(玉里林道)約15K鐵牌處步行上山高地,自動站,東部,2017/12/1,,花蓮縣,121.26763,23.42115,1163,,,,運行中
C2A540,四堵,坪林區碧湖(北宜路旁之碧湖橋道路上行約10分鐘),農業站,北部,2025/2/5,,新北市,121.745736,24.8926,401,原氣象站(C0A540)，於2024/05/31撤銷，並於2025/02/05完成儀器汰換，轉為農業氣象站(C2A540)。,C0A540,,運行中
C2A560,福山,烏來區福山里李茂岸八號(福山國小旁),農業站,北部,2025/2/5,,新北市,121.502811,24.776203,405,原氣象站(C0A560)，於2024/06/03撤銷，並於2025/02/05完成儀器汰換，轉為農業氣象站(C2A560)。,C0A560,,運行中
C2A650,火燒寮,平溪區東勢里,農業站,北部,2025/2/5,,新北市,121.742892,25.002719,287,原氣象站(C0A650)，於2024/05/30撤銷，並於2025/02/05完成儀器汰換，轉為農業氣象站(C2A650)。,C0A650,,運行中
C2A660,瑞芳,瑞芳區22403龍山里逢甲路360號(義方國民小學校園內),農業站,北部,2025/2/5,,新北市,121.801147,25.113169,97,原氣象站(C0A660)，於2024/05/27撤銷，並於2025/02/05完成儀器汰換，轉為農業氣象站(C2A660)。,C0A660,,運行中
C2A880,福隆,貢寮區東北角海岸國家風景管理處之福隆遊客中心後方,農業站,北部,2025/2/5,,新北市,121.942083,25.017842,6,原氣象站(C0A880)，於2024/05/28撤銷，並於2025/02/05完成儀器汰換，轉為農業氣象站(C2A880)。,C0A880,,運行中
C2A920,富貴角,石門區山溪里10鄰九芎林13號旁(石門國小山溪分班附近),農業站,北部,2025/2/5,,新北市,121.565258,25.263783,196,原氣象站(C0A920)，於2024/05/29撤銷，並於2025/02/05完成儀器汰換，轉為農業氣象站(C2A920)。,C0A920,,運行中
C2C410,中央大學,中壢區中大路300號,農業站,北部,2025/2/28,,桃園市,121.185165,24.967652,129,原合作站(A0C410)，於2025/02/28完成儀器汰換，轉為農業站(C2C410)。,A0C410,,運行中
C2D720,關西工作站,關西鎮竹30鄉道12號,農業站,北部,2025/2/5,,新⽵縣,121.184792,24.757275,164,,,,運行中
C2D730,寶山農場,寶山鄉三峰村,農業站,北部,2025/2/5,,新⽵縣,120.976153,24.732444,78,,,,運行中
C2E520,大湖,大湖鄉大寮村5鄰竹高屋34-1號附近,農業站,北部,2024/1/8,,苗栗縣,120.870872,24.414939,320,原（C0E520）氣象站於2024/01/08改為農業站（C2E520）。,C0E520,,運行中
C2E540,龍溪,後龍鎮後龍溪橋旁高地,農業站,北部,2024/1/8,,苗栗縣,120.783933,24.606489,32,本站原為自動站(C1E540)，於2011/11/1擴充為氣象站，變更站碼為(C0E540)。原氣象站(C0E540)，於2024/01/08氣象站改農業站(C2E540)。於2024/06/07變更站名。,C0E540,,運行中
C2E880,三義,三義鄉130縣道13.5K附近(慈濟山茶園內),農業站,北部,2024/1/8,,苗栗縣,120.749819,24.405478,507,原（C0E880）氣象站於2024/01/08改為農業站（C2E880）。,C0E880,,運行中
C2E970,八甲,苗栗市南勢里23鄰八甲231號,農業站,北部,2025/2/5,,苗栗縣,120.795983,24.535811,175,,,,運行中
C2F000,大肚,大肚區瑞井里遊園路一段2號(臺中區監理所內),農業站,中部,2024/1/8,,臺中市,120.572117,24.15295,273,原（C0F000）氣象站於2024/01/08改為農業站（C2F000）。,C0F000,,運行中
C2F860,梨山,和平區梨山里福壽路29號（福壽山農場）,農業站,中部,2025/2/5,,臺中市,121.243669,24.247522,2215,原氣象站(C0F861)，於2024/06/04撤銷，並於2025/02/05完成儀器汰換，轉為農業氣象站(C2F860)。,C0F861,,運行中
C2F930,大甲,大甲區開元路71號(大甲高級工業職業學校內),農業站,中部,2024/1/8,,臺中市,120.640403,24.347667,100,原（C0F930）氣象站於2024/01/08改為農業站（C2F930）。,C0F930,,運行中
C2F990,摩天嶺,和平區東崎路1段天嶺巷22號,農業站,中部,2025/2/5,,臺中市,120.936819,24.322458,1018,,,,運行中
C2F9A0,中竹林,太平區長龍路中埔二號橋至站址直線距離約1.7km,農業站,中部,2024/1/8,,臺中市,120.751061,24.103556,425,原（C0F9A0）氣象站於2024/01/08改為農業站（C2F9A0）。,C0F9A0,,運行中
C2FA00,烏石坑,和平區東崎路2段烏石巷109號,農業站,中部,2024/1/8,,臺中市,120.947617,24.273503,983,原（C0FA00）氣象站於2024/01/08改為農業站（C2FA00）。,C0FA00,,運行中
C2FB50,出雲,和平區雪山路出雲巷5號,農業站,中部,2025/2/5,,臺中市,120.902794,24.206469,1070,,,,運行中
C2FB60,頭櫃山,新社區福興里永櫃22之1號,農業站,中部,2025/2/5,,臺中市,120.858925,24.129842,1117,,,,運行中
C2G640,鹿港,鹿港鎮海埔里顏厝巷67號,農業站,中部,2024/1/8,,彰化縣,120.430481,24.0753,17,原（C0G640）氣象站於2024/01/08改為農業站（C2G640）。,C0G640,,運行中
C2G840,北斗,北斗鎮斗苑路二段150號(螺陽國小),農業站,中部,2024/1/8,,彰化縣,120.514222,23.877586,32,原（C0G840）氣象站於2024/01/08改為農業站（C2G840）。,C0G840,,運行中
C2G870,芳苑,芳苑鄉仁愛村斗苑路芳苑段211號(芳苑國中),農業站,中部,2024/1/8,,彰化縣,120.320025,23.922303,12,原（C0G870）氣象站於2024/01/08改為農業站（C2G870）。,C0G870,,運行中
C2G980,田頭村,竹塘鄉田頭村,農業站,中部,2025/2/5,,彰化縣,120.444175,23.8263,27,於2025-12-17更正鄉鎮及地址。,,,運行中
C2G9A0,畜試所彰化,北斗鎮拓農路80號,農業站,中部,2025/2/5,,彰化縣,120.557964,23.86045,51,,,,運行中
C2H950,中寮,中寮鄉復興村初中巷50號(中寮國中校園內),農業站,中部,2024/1/8,,彰化縣,120.766406,23.884447,192,原（C0H950）氣象站於2024/01/08改為農業站（C2H950）。,C0H950,,運行中
C2H9D0,三隻寮,國姓鄉長豐村,農業站,中部,2025/2/5,,南投縣,120.861578,24.093078,741,,,,運行中
C2H9E0,國姓南港,國姓鄉南港村,農業站,中部,2025/2/5,,南投縣,120.846556,23.911108,1166,,,,運行中
C2H9F0,柑林,國姓鄉中正路二段245-2號,農業站,中部,2025/2/5,,南投縣,120.847072,24.018658,281,,,,運行中
C2H9G0,百勝,國姓鄉北港村國姓路87-9號,農業站,中部,2025/2/5,,南投縣,120.909361,24.051142,502,,,,運行中
C2H9H0,苗改南投蜂場,名間鄉中山村水尾巷2之1號,農業站,中部,2025/2/5,,南投縣,120.693481,23.852589,158,,,,運行中
C2H9J0,中台,埔里鎮中台路5號,農業站,中部,2025/2/5,,南投縣,120.938739,23.9996,545,,,,運行中
C2H9K0,屯原,仁愛鄉精英村,農業站,中部,2025/2/5,,南投縣,121.209389,24.067969,2047,於2025-09-17更正站碼為C2H9K0(原站碼為C2D740)。,,,運行中
C2H9L0,馬烈霸,仁愛鄉力行村,農業站,中部,2025/2/5,,南投縣,121.201772,24.1512,1999,,,,運行中
C2H9M0,發祥,仁愛鄉發祥村,農業站,中部,2025/2/5,,南投縣,121.164517,24.154094,1255,,,,運行中
C2H9N0,仁愛東眼,仁愛鄉南豐村,農業站,中部,2025/2/5,,南投縣,121.1205,24.026875,1439,,,,運行中
C2H9P0,伊拿谷,仁愛鄉萬豐村,農業站,中部,2025/2/5,,南投縣,121.088264,23.963211,913,,,,運行中
C2H9Q0,北東眼山,仁愛鄉發祥村,農業站,中部,2025/2/5,,南投縣,121.189303,24.120939,2032,,,,運行中
C2H9R0,卓社,仁愛鄉中正村,農業站,中部,2025/2/5,,南投縣,121.000086,23.887894,1301,,,,運行中
C2H9S0,龍南,國姓鄉南港村,農業站,中部,2025/2/5,,南投縣,120.833183,23.953536,1000,,,,運行中
C2H9T0,名間竹圍,名間鄉竹圍巷46-6號,農業站,中部,2025/2/5,,南投縣,120.637572,23.859914,317,,,,運行中
C2H9U0,鳳鵬,鹿谷鄉永隆村,農業站,中部,2025/2/5,,南投縣,120.788061,23.763919,343,,,,運行中
C2H9W0,大坪頂農水,埔里鎮合成里西安路3段204巷168號,農業站,中部,2025/2/5,,南投縣,120.932781,24.043122,724,,,,運行中
C2I090,鳳凰,鹿谷鄉鳳凰鳥園旁,農業站,中部,2024/1/8,,南投縣,120.787347,23.728081,910,原（C0I090）氣象站於2024/01/08改為農業站（C2I090）。,C0I090,,運行中
C2K240,草嶺,古坑鄉草嶺村龍頭,農業站,中部,2024/1/8,,雲林縣,120.693461,23.59555,1132,原（C0K240）氣象站於2024/01/08改為農業站（C2K240）。,C0K240,,運行中
C2K610,草嶺石壁,古坑鄉草嶺村石壁70號,農業站,中部,2025/2/5,,雲林縣,120.707731,23.602469,1143,,,,運行中
C2K620,馬光農場,虎尾鎮海墘厝189號,農業站,中部,2025/2/5,,雲林縣,120.378864,23.721453,24,,,,運行中
C2K630,荷苞,古坑鄉荷苞村,農業站,中部,2025/2/5,,雲林縣,120.595144,23.657717,173,,,,運行中
C2M410,馬頭山,大埔鄉永樂村一鄰內灣仔2號,農業站,中部,2024/1/8,,嘉義縣,120.582017,23.324361,245,原（C0M410）氣象站於2024/01/08改為農業站（C2M410）。,C0M410,,運行中
C2M620,瑞里,梅山鄉瑞里派出所旁小路至站址(公墓旁)車程約10分鐘,農業站,中部,2025/2/5,,嘉義縣,120.675197,23.545133,1252,原⾬量站(C1M620)，於2024/06/20撤銷，並於2025/02/05完成儀器汰換，升級為農業氣象站(C2M620)。,C1M620,,運行中
C2M910,嘉義大學,東區學府路300號,農業站,中部,2025/2/5,,嘉義市,120.485903,23.471325,68,,,,運行中
C2M920,朴子農改,新吉庄120號,農業站,中部,2025/2/5,,嘉義縣,120.259383,23.469889,7,,,,運行中
C2M930,石卓,竹崎鄉中和村,農業站,中部,2025/2/5,,嘉義縣,120.702264,23.478744,1548,,,,運行中
C2M940,日野賀,阿里山鄉達邦村,農業站,中部,2025/2/5,,嘉義縣,120.727169,23.434056,1112,,,,運行中
C2M950,太和,梅山鄉油車寮6號,農業站,中部,2025/2/5,,嘉義縣,120.702961,23.538372,1367,,,,運行中
C2M960,外寮,梅山鄉瑞峯村,農業站,中部,2025/2/28,,嘉義縣,120.665688,23.562643,1126,,,,運行中
C2M970,碧湖,梅山鄉碧湖村,農業站,中部,2025/2/28,,嘉義縣,120.624165,23.568632,1019,,,,運行中
C2N160,西拉雅風管處,官田區福田路99號,農業站,南部,2025/2/5,,臺南市,120.335297,23.189481,43,,,,運行中
